415 nm,445 nm,480 nm,515 nm,555 nm,560 nm,585 nm,590 nm,610 nm,630 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm
0.001916966,-0.025955382,-0.029912503,-0.001827964,0.002725299,0.000636275,-6.83E-05,0.001417963,-0.000686471,-0.000680454,0.000522811,6.26E-05,0.000395024,0.000255182,-7.13E-05,-3.06E-05,0.000112887,0.000136819,7.73E-05
