415 nm,445 nm,480 nm,515 nm,555 nm,560 nm,585 nm,590 nm,610 nm,630 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm
25.719,348.444,136.521,118.019,138.954,181.869,91.529,51.673,39.818,14.796,5.815,6.458,6.989,6.141,2.841,2.512,1.365,4.028,3.242
