415 nm,445 nm,480 nm,515 nm,555 nm,560 nm,585 nm,590 nm,610 nm,630 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm
0.0012288462866135406,-0.0055727789263536045,-0.005326039879021312,-0.0024555454462992406,-0.006153865405219597,0.0002994643810882228,0.005006459912399069,0.0018484927837246516,-0.0005202799793588312,-0.0002967915898519861,0.0001784455524715613,-3.388418307060634e-05,5.866709676555942e-05,3.796919197233094e-05,-4.7325054347173326e-05,-2.3063951435641947e-05,8.425959130281546e-07,9.714079918744984e-06,4.496713567578985e-06
-0.0014440834568725108,0.004705081299959231,0.006118181786731711,-0.00157673004217152,-0.0027366499056365808,0.0012191744111162727,0.0018638926946832508,0.0003054472139481286,0.0006717517778652668,0.000845400503564967,0.0002771404393698473,-3.002150191999675e-06,0.00016787666172816767,0.000211619306328456,8.80348536258528e-05,-1.762890612103869e-05,-6.926746718319016e-05,-8.43129524305235e-06,4.4022456882749034e-05
-0.004831554294464004,0.0005642580258244169,0.005023652136731824,0.007492557485252061,0.007440408710543118,-0.0015668191773377871,-0.005233464560233596,-0.001698160340291334,0.0005149978384318757,0.0005156127671516681,-9.320450987037632e-05,-5.07652697315493e-05,0.00019324500945923652,0.0003055784877367951,0.00017931014182867404,5.0761403018123056e-05,-2.633119265286056e-06,1.4856032115065456e-05,4.268982668797347e-05
-0.001630936639194988,-0.004282438863790837,-0.005545393070404685,-0.001384145261936219,0.0042574451361095484,0.0039803211991510925,0.00038417982097519593,0.0004317302186686318,-6.204415378784512e-05,-0.00017577993493704102,0.00039470021075038454,4.920665640694875e-05,-4.1204314843106095e-05,-0.00010090419463843185,-8.268011658675741e-05,9.931102133824967e-06,9.345480027074288e-05,4.02720590238972e-05,-2.959402560824052e-05
0.0016284544669829988,0.0034849726153939435,0.006791872970034217,-0.0021252320825242196,-0.01306915684192644,-0.0016135384217233276,0.0065263864013590765,0.00030005555477035685,-0.0003670426303206244,0.0005060494163272762,-0.00012346779342570615,6.945486023147486e-05,4.072239703202735e-05,1.8751798961508075e-05,3.573520139820764e-05,-9.378168291039052e-06,-3.4932356326367606e-05,-5.8430610806553226e-06,2.18958614988451e-05
-0.0058365279376889935,0.006034611747006761,0.009233713702719106,0.005005321578363204,0.009780815389076136,0.002409294491358814,-0.004710743578418608,-0.0014511285267041485,0.0008458464829722471,0.0007075113028017697,0.0005067924669403697,-3.054749935701111e-05,-8.041426354887846e-05,1.139861775098375e-05,4.697757020344969e-05,0.0001366361701142258,0.00020976994228513027,7.907344007383575e-05,-2.464484395205352e-05
0.004616405282905679,-0.00463504083565932,-0.009313785231774228,-0.007217517767578047,-0.007633658299803666,0.0016813967025459883,0.006682797825658508,0.0017315244123249588,-0.0004844091658432921,-0.0002965368080835497,-0.00018845457931134107,0.0001900626323610396,7.059581614002417e-06,-0.00015366755307724884,-0.00010961121196480358,-4.063391844986425e-05,-1.0233104585513218e-05,-2.0935219321251886e-05,-3.851362075960095e-05
-0.005144752291066999,0.0090740034288848,0.017900210210100978,0.007508068660342635,-0.000929899696334411,-0.005215165816792978,-0.003821846343350813,-0.0010749186666460936,-0.0004285348023762336,6.8997010954632496e-06,8.305578269753683e-05,-0.00013165269678984572,4.678379939545901e-05,0.00022268780226186567,0.00017074467714777903,4.4622732549088325e-05,-6.686222501688576e-05,-4.936965585749828e-05,7.800464635038614e-06
-0.004002109021412696,0.005526220006436106,0.01628426521010813,0.005690578958937972,-0.009305320765792099,-0.003214806084713636,0.002240534193736932,-0.0036283231093687295,-0.0021699817945113305,0.0005219459507887288,-0.0003268381515179079,-0.00015514382032288438,0.0002624015961720525,0.0004187777942630149,0.0002513127922015349,4.9465431331614145e-06,-0.00016383261504721199,-6.65803994712529e-05,5.225977007745566e-05
0.0008526783824358216,0.006566113764880463,0.004320149568285456,-0.004377424731164151,-0.0023421290487736866,0.002274455289779965,0.0033568285581197367,0.0017775420900881904,0.00074060191420361,0.0002724709711559442,1.590877691201478e-05,-4.11749027798171e-05,-7.418275643940275e-05,-4.486881114679903e-05,-1.1750163796375268e-05,-5.043833841071782e-05,-0.0001145013131078346,-5.5927135440817214e-05,6.9669406816572576e-06
-0.005283688820812732,0.010263611942863104,0.015168661848856143,0.006706702983766993,0.006125823858152265,-0.0017130010123612843,-0.004703691056639751,-0.0008901878808237271,0.0009684451099947059,0.0006346802237532133,0.00010882178776533108,2.634011851648441e-05,-2.4773011924215916e-05,3.000469523932719e-06,5.228671985979614e-05,8.110252905660852e-07,-6.717606877874632e-05,-4.8511439665964006e-05,-6.216692031698462e-06
0.021639555217210144,-0.014495530730752718,-0.04078095076809576,-0.025713459299156263,-0.01122316224838437,0.004888614971713348,0.01021991234328682,0.004646855176867005,-0.0010855752829213314,-0.003108403213931764,-0.0012188232127203517,0.0005462354297079208,-0.0009720557203525951,-0.0016631910916546815,-0.0009252235404736664,3.332071203587453e-05,0.0006555425549658345,0.0002361195973863728,-0.00023776036338912727
0.0028072369452316857,-0.0005399976717083317,-0.005911056794203472,-0.007539828004766538,-0.00250076409601836,0.00537936610593328,0.004893252610348372,0.0006043830178832175,0.0005392604323988292,0.00013874849162086745,-0.00031936234653317684,0.00014992653758736377,-3.668560452461489e-05,-0.0001752346878585362,-7.407473115072746e-05,-2.9271353096182292e-05,-1.0804370980784504e-05,-2.8538499349412965e-05,-4.7659271412368057e-05
-0.0021445312109470704,0.005242030646375791,0.0031071152281710655,0.004449418591656042,0.015442618855296209,0.002563137039667797,-0.007421192607045629,-0.0011179382230870807,0.0008416912733643845,9.108270629501133e-05,0.00030731496506160023,-2.209357352660841e-05,2.5667177804916888e-05,4.5474306652826394e-05,4.211382400987658e-05,6.189953504260505e-05,5.3817451983499405e-05,-1.1040812276079271e-06,-2.994723064722127e-05
-0.004914540776648234,0.015296390237923467,0.02073750149931716,0.00879840531070634,0.007652261355308267,-0.002492957232570477,-0.006563888177202527,-0.001849634144645092,0.0016954542090306052,0.0014281598029907213,1.795014839465342e-06,-0.0001713084569309968,-6.9378803354595234e-06,0.00022797429143028413,0.0002634899217057616,1.2536963634582126e-05,-0.0001864064207874722,-8.590237174143506e-05,5.533053449141762e-05
0.0028266565131206955,-0.013264126802958558,-0.017003250578605723,-0.0060634808785927285,-0.004627318365295718,0.00476713544978484,0.007268760320313521,0.00041058483771000577,-0.000918664648792468,-0.00011318255870166986,-0.0004119758666491309,-7.619638554138049e-05,-4.487864217481868e-05,3.303135811362229e-05,5.0221605971710126e-05,-6.301399821991187e-05,-0.0002150251822316384,-0.00011333153041280052,1.2445184170662992e-05
-0.002787964857160968,0.008600527827718137,0.009040612602643133,0.003712752547162143,0.00889122614549923,0.0015088296397305252,-0.004579597746988118,-0.001412423560804654,0.0013647708252900684,0.0010202022336613511,8.074079000690077e-05,-1.102407536239877e-05,-4.031768962186504e-06,3.9015791589841295e-05,9.091221146595647e-05,-4.612677518566156e-05,-0.0001719829299725522,-8.317021780926957e-05,1.983142059612788e-05
0.004561551766310162,0.0006231472782815932,-0.0100875091533486,0.00032605095033680885,0.015882019632303644,-0.00037265176029550173,-0.0054854374838606175,0.002984345734130235,-0.001883797264659233,-0.0035605015016550445,-0.0008664656710075123,-0.00048922911056994,-0.00134787403510072,-0.0013838166290283812,-0.0004871951793672196,-0.0001044995746172258,3.0081411749210843e-05,-5.717338345060768e-05,-0.0001378522734642019
0.013520213211336538,-0.01104293164748556,-0.029406509998308423,-0.017248020329990132,-0.00618365235451506,0.006322362349648725,0.010381520192368736,0.003620952150441221,-0.0004901858183541411,-0.002873640484151041,-0.0017968746385478458,0.0006168373772003546,-0.0008947279829041694,-0.0015820623192677775,-0.0007682272873539687,-6.940223497239377e-05,0.00032292093444460126,7.878466959515687e-05,-0.00020298024295887916
-0.0034703435605500724,0.012790763645356099,0.015795637616494468,0.0005735325257954201,0.0007658800712697765,0.00420632856297826,0.0017951494612637763,-0.0013181044933478683,0.0005110926681452504,0.0008036163870753232,-0.00016639469048780977,-7.986824585847033e-05,8.401433147485567e-05,0.00016193448396767407,0.00013623207285813177,-1.9904886921702915e-05,-0.00015984388103599623,-8.388222764147382e-05,1.5639763391685874e-05
0.0033985201272158237,0.010040583187247296,0.009298982963558647,-0.005686621855183658,-0.011122843155087688,0.0017187280103900596,0.008560685749134794,0.000889955660141585,-0.0019433791472059888,-0.0008900086707068749,-0.00047661263385038766,-0.00014305889795916113,-0.0001598251392317977,-0.00010765304593018596,-3.0509883151771944e-05,-9.601406583862083e-05,-0.00020001754494772348,-9.263090430427073e-05,1.507629006034433e-05
0.015214026822861083,0.012322640663975894,0.0015099464079223815,-0.017806409190337675,-0.024800230440177047,0.0007253215715471126,0.014286204282061945,0.0012220719578096527,-0.0020427621637822352,-0.0021281697906891835,-0.0017362586539086174,0.0006613024591856296,-0.0005655161528481657,-0.001140090760047602,-0.0005331846728078916,-2.3826418568446923e-05,0.00018415706181723745,-4.8244956263106536e-05,-0.0002495470861917516
0.0008489334148120281,0.012668138461425995,0.009384110627434862,-0.0008545337266431903,0.005263010868615268,0.0017640561521346484,-0.0012883689721972444,0.0009291754337663604,0.0006311339253095016,-7.146016544241907e-05,6.749940093771288e-05,-2.7805068972610225e-05,-9.41941778638054e-05,-0.00010711586204323745,-9.587337695974458e-05,-0.00011701262868789312,-0.00023350361617359772,-0.00014157096151483183,-3.2819504972288606e-05
-0.003838544841249941,0.021756600843329768,0.02530299616248269,-0.00013629711810830315,-0.0018911225075714173,0.0023574936255481606,0.002863998885230264,0.00025957735104826894,0.0005395820058997522,9.747168161887072e-05,-0.0006002275837640153,-8.184223673856332e-05,-0.00014790405879286763,-8.859765080177352e-05,4.9248203616330075e-05,-4.120863639667828e-05,-0.00019652605852825273,-0.0001428186261893338,-4.0786789274205135e-05
-0.004380686750357497,0.012078645072647495,0.01680933258971982,-0.0015345983948513347,-0.005239396810517393,0.0038063286913800586,0.005643809731716255,-0.0007246382827933977,-0.0005426157427276881,-6.742554513497045e-05,-0.0010391545345151203,-0.00015539374599003503,0.00013307121185872182,0.000335192517225148,0.0002603640088848526,-8.65641122306635e-05,-0.00041348094413042806,-0.00020358546160909223,5.2749207065866426e-05
-0.0032112890615128425,0.02944442869455749,0.036971580345985904,0.001985393660530744,-0.007964795936271973,-0.0010788363639936197,0.0031208035470786585,-0.00035120796908027184,0.0001321834633618603,0.00046033836737976097,-0.00025705165790875146,-0.0001390545348326314,-2.0813889249801025e-05,0.00015507924182847676,0.00017316869079267178,-2.9194665518942004e-05,-0.00025840643471464734,-0.00015282186935762173,6.201926391762486e-06
-0.008117140804862963,0.026538828179747967,0.03550240258786213,0.01239872920889562,0.010445723043947792,-0.001803325563415156,-0.008258348718893194,-0.003211356498775759,0.0017181951270457494,0.0016597238857099053,0.00013104599824658475,-0.00019041745388961024,-2.4814603348943296e-05,0.00021245444177867044,0.00024484610374613284,-2.1292525257786903e-05,-0.0003000863898953576,-0.00017155336131026032,2.279513440837548e-05
-0.006764377928998824,0.021558579419801157,0.027981658056096044,0.008540743876079187,0.00904583081460548,0.0009135632446387875,-0.004239224966203985,-0.001270360264346997,0.00016315897440272783,8.637334390314971e-05,0.00018463168690827024,-0.00018858882850679047,-6.856930509422976e-05,0.00011979461254814912,0.0001415638187265611,4.380983269228139e-05,-0.0001373862139500046,-0.0001586417586886611,-8.840084574240083e-05
-0.006203910770591299,0.02535859443042364,0.03165775428097115,0.009221624398539088,0.008809269268392178,2.302752686071663e-05,-0.002982007738971924,-0.00027630521104553794,-0.0012251824470390228,-0.001094852815047503,8.560249767754972e-05,-0.00014040736180862885,-0.0002489397418881259,-0.00013964508819276611,-1.6426805441518543e-05,-3.826319036008416e-05,-0.00019321654970625704,-0.00016034847423058264,-6.294632712008284e-05
0.003537871558330779,0.018178632299970496,0.013430191767993432,-0.006025887434058007,-0.003528697036645734,0.002704724591131673,0.005998374757071594,0.0030495507612807744,-0.0006999125183356204,-0.001184253323885812,-0.00014570343272937779,-0.00010813917176131848,-0.0004992626339911592,-0.000511435002906407,-0.0002706680369807148,-0.00012381774640588084,-0.0001706335297059075,-0.00014255597016817252,-9.161222528910455e-05
0.03124622438479853,0.0066373191318978494,-0.02248231125756539,-0.028214129561284055,-0.021968362695545886,0.001742321426809478,0.013592992076368791,0.0033304627070766353,-0.002258634528385934,-0.002917418052555204,-0.0013477019584534327,0.000301674551280073,-0.0015012485791380508,-0.0017886133827567552,-0.0007491207249600496,-0.00011034103636542352,0.00011457365002696052,-8.284421057468115e-05,-0.0002497332024367048
-0.0003494446386240121,0.03180365162412015,0.037596421930569966,-0.0005804118692133561,-0.01272289694838134,-0.0008566575791756349,0.006784402043332444,-0.00013813098689899848,-0.0009250789752146064,-0.00032844299595946765,-0.0005184893383717664,0.0001837218464066396,-0.0001989134516869361,-0.0003817701566646292,-0.00014159031495022695,-0.000107806410236775,-0.0002552914115999105,-0.00019963485467030428,-9.864519335599415e-05
-0.0074761642116254945,0.03891886695084136,0.054499873434396225,0.008909605211653687,-0.008634453568919037,-0.005176030374560159,-0.0005063813989059432,-0.003698264342749407,-0.0024534443219792193,-0.0005792000228372002,-0.0010522390191511502,-0.0005028687062151847,-0.00016783462807530187,0.0003158528589415902,0.0003860864135783929,-2.6926800263236215e-05,-0.00044574766827456326,-0.00025677050737073914,3.2974261168121485e-05
0.0033949736706537846,0.027061531405359066,0.023318184126811664,-0.0035855656795508568,-0.0013889197586095638,0.0029584158509776207,0.0034586858962463995,0.0006309857015000217,0.0007818463963159427,5.331346560375795e-06,-0.0008106814114263558,-0.00012965074978451554,-0.000241853909492561,-9.152056343289027e-05,8.915543128953354e-05,-8.114052002651187e-05,-0.0003320597001258363,-0.00020821707941512193,-2.33483882978728e-05
0.007161204790479575,0.02919427062287628,0.029839792353997828,-0.006545666206436908,-0.0203059588038132,-0.0026364631780241422,0.009077442005251577,0.0002899505723722839,-0.00174881780101176,-0.0005142605077256973,-0.0006416803826830614,-0.00014247600435856564,-0.0003437033052791583,-0.00021393462360850253,8.864522314507104e-06,-7.499136441378361e-05,-0.00028167062044833456,-0.00020039758967227108,-5.767728511898694e-05
-0.00949213494165618,0.03129457786730477,0.038850457809954456,0.009501458958018877,0.012890415313643072,0.002827712931035921,-0.005962616055229048,-0.0023836534840446424,0.0006619284125501746,0.000492856171488375,-0.00017324217581752123,-0.00031233662347312537,-0.00018152873286992295,-1.1527713765556423e-05,0.00013730452109787295,-6.760409571713495e-05,-0.0003384616916237174,-0.00021873030556015033,-3.0872451179893886e-05
0.0011554588998859798,0.026666761133733584,0.02650586912366801,0.0008561499324084374,-1.1209232533802849e-06,0.00046958880805791914,0.000750528786627392,0.0001562187956334008,0.001076698180923259,0.0003710527632664589,-0.000435712987548636,-6.90065409884824e-05,-8.290179177024595e-05,-3.2318258305325843e-05,7.398900591116641e-05,-0.00011306034516905013,-0.0003772723473688164,-0.00024069228084930676,-4.622497868823715e-05
-0.0008924043319848558,0.027009349341128377,0.027316656806099834,-0.003918018017336298,-0.005638935080586273,0.003816301721088412,0.007646721782115261,0.0012188961708512608,-0.0007405258738346353,-0.0012828117146788708,-0.001045165458686722,0.00016855473238443268,-0.0007288279280872407,-0.0009031892445155738,-0.0002985880802545155,-3.3588209130885546e-05,-7.189771854298457e-05,-0.00018445717342515272,-0.0002043973517291972
-0.00980992809693528,0.03606232361226047,0.04462086771277747,0.018293985057891905,0.022686827825573953,-0.002418275844298722,-0.015852585657963963,-0.0047281867910480176,0.0019780812536307167,0.0016700957719454719,0.0002528929444558462,-0.00020460291248966807,-9.927154431265652e-05,0.00018965286502323385,0.00030604575263796043,-3.6475829343943728e-06,-0.0003491360101369261,-0.00022788934434032673,-1.0606792369608186e-05
-0.004884683301707132,0.03475450203627452,0.039287769398295265,0.003499151760083691,0.0034818060703555396,0.003076782912298879,0.00041506928526968,-0.000774613386998222,0.00042512113219212664,0.0003752996742586618,-0.00030851153361314973,-0.00021345842893570036,-0.0003199259473734374,-7.708449684236851e-05,0.0001923231760924234,-1.2583603019107289e-05,-0.00029551677090623534,-0.00021058772793240167,-3.6768840541389696e-05
0.008087637132212853,0.024384712201736717,0.019252160313533377,-0.005207477093069027,-0.007603612581945288,0.00024202697177376845,0.004711674953900364,0.0004349271872973442,-0.0001066818143993127,0.00012565077772349643,-0.00018447724720722285,4.270974114516167e-06,-0.0007035419367933262,-0.0008272473083244606,-0.00032580442931321027,-7.653576293737484e-05,-7.713735175742897e-05,-0.0002142120921161585,-0.000280565231851128
-0.0007841579076216138,0.02824592720041113,0.026944239235012865,0.000707902930862014,0.006396061003226863,0.003487749844956582,-0.0020225252872613023,-0.0008982628707149849,0.0019302410679977473,0.0009615544336575676,-0.00029576865113114235,-1.939900072364003e-05,-0.0004397079596975909,-0.00031065778877712927,0.00012610761069295896,4.9966897280181066e-05,-0.00016125310532976583,-0.00019449412178174964,-0.00011005486905971184
-0.007690612501830517,0.013860974222961252,0.016984864702664505,0.04722652902379782,0.07775248482257383,-0.011981245345312115,-0.05641008106241188,-0.014481195395805953,-0.007745340115513326,-0.006972265087711393,0.0007379060679059254,-0.000721090959706436,-0.0015579318686007035,-0.0014250555066105711,-0.0005193555714457498,0.000340665648038084,0.0007080317054163278,-1.466171905566935e-05,-0.0005452350981573186
-0.003360827688424293,0.03239111147134583,0.03471877055556484,0.003687440743036376,0.00602706121051964,0.0029063262852125314,-0.0009088339884288156,-0.0007786993455240858,0.0004347630785120167,-6.043957528917201e-05,-0.00046515641643481663,-0.00013727597352405338,-0.0003389082712577428,-0.00025523874913918924,5.549487540970469e-06,-0.00013086385087297407,-0.00042065914530467474,-0.00029438116178466084,-8.838564607736488e-05
-0.0060930663235646415,0.0406247368521991,0.04538986297006156,0.006227041482644143,0.009335676417705378,0.0026202160242881287,-0.003992163158376319,-0.0010796189353483136,0.0014057222657038737,0.0008307402408627005,0.0001119797535026122,-0.0001807598998456214,-0.0003686996521901464,-0.0001280330306161052,0.00017303411447024413,-3.656499046815308e-05,-0.0003709805574329784,-0.00027572539528989765,-7.173328647187137e-05
-0.009471100724736772,0.04319603485394945,0.0532487891974652,0.011643868696212268,0.010163737739847866,0.000645175405621555,-0.005538358138428828,-0.002316820412463746,0.0003697506164562786,0.0005811747402346438,0.0001821826030986577,-0.0002462954841531233,-0.00025329370494102984,2.08931729237694e-05,0.0001858158471141763,-7.968215081187297e-05,-0.0004580653735588261,-0.00031285048629091074,-6.702017892614749e-05
-0.004666047186943273,0.03721967597996942,0.04254280974037277,0.002201034776867281,-7.511268871596838e-05,0.004338284256695701,0.0031377730265475206,-0.001176689239582241,0.00017610184171020556,0.0004350264878237465,-0.00044471410849641695,-0.00016966159885083455,-0.00039290239905362065,-0.00017922420317045915,0.00013731810666879455,-6.549601376986154e-05,-0.00038793611613158896,-0.0002817242711782116,-7.817526925105974e-05
-0.004829393373004247,0.04328482659425801,0.04828092363344798,0.004599983575928304,0.004147873226418387,0.003322316385416322,0.0011214148136564142,-0.0005950272245947488,-0.0006543512799847828,-0.00042065705047068976,-0.00039219297532225506,-0.0003307099679040013,-0.00043660318942280327,-0.00013121688379806378,0.00017443992157165663,-1.0415330701807031e-05,-0.00034420803065836374,-0.0002860886338033428,-9.917593774825085e-05
