415 nm,445 nm,480 nm,515 nm,555 nm,560 nm,585 nm,590 nm,610 nm,630 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm
25.719,317.488,136.521,129.526,147.774,180.978,93.017,53.204,34.004,15.782,6.428,5.904,7.563,5.689,2.769,2.444,1.323,4.472,3.57
