415 nm,445 nm,480 nm,515 nm,555 nm,560 nm,585 nm,590 nm,610 nm,630 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm
29.828,348.444,152.111,176.299,207.573,198.811,93.489,68.338,33.166,16.681,5.539,5.526,6.984,5.246,2.394,2.098,1.123,4.133,3.256
